account_id,churn_probability,churn_probability_percent,risk_level,health_score,action_priority,recommended_action,industry,country,signup_date,referral_source,initial_plan_tier,initial_seats,churn_flag,subscription_count,ever_upgraded,ever_downgraded,latest_plan_tier,latest_seats,latest_mrr,latest_is_trial,latest_billing_frequency,latest_auto_renew,usage_event_count,total_usage_count,total_usage_duration_secs,total_errors,unique_features_used,active_usage_days,last_usage_date,beta_usage_events,errors_per_100_usage,average_duration_per_event,average_usage_per_event,days_since_last_usage,ticket_count,average_first_response_minutes,average_resolution_hours,average_satisfaction_score,escalation_count,last_support_ticket_date,has_support_tickets,customer_tenure_days,seat_change,plan_changed,days_since_last_support_ticket,has_satisfaction_score,top_risk_signals
A-bb1eaa,0.24061190960933004,24.1,Low,75.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-06-11,organic,Basic,21,0,5,0,1,Pro,25,1225,0,annual,1,17,164,45337,7,15,17,2024-11-16,2,4.2682926829268295,2666.8823529411766,9.647058823529411,45,6.0,92.33333333333331,23.5,4.5,0.0,2024-09-12,1,203,4,1,110.0,1,"['numeric__subscription_count', 'numeric__errors_per_100_usage', 'categorical__country_US']"
A-1b7577,0.23876376707576186,23.9,Low,76.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-10-27,other,Pro,4,0,11,0,1,Pro,41,2009,0,monthly,1,62,647,195598,33,33,58,2024-12-20,4,5.1004636785162285,3154.8064516129034,10.435483870967742,11,5.0,109.4,27.2,4.0,0.0,2024-05-31,1,65,37,0,214.0,1,"['numeric__unique_features_used', 'categorical__country_US', 'numeric__active_usage_days']"
A-45ce7a,0.23840989142107868,23.8,Low,76.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2023-07-23,ads,Enterprise,16,0,7,1,1,Enterprise,16,3184,0,monthly,1,39,424,124978,30,21,39,2024-12-24,2,7.075471698113208,3204.5641025641025,10.871794871794872,7,5.0,91.8,45.4,3.6666666666666665,0.0,2024-12-14,1,527,0,0,17.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count', 'categorical__country_US']"
A-2446e3,0.23797560100155457,23.8,Low,76.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,IN,2024-01-10,organic,Pro,27,0,7,1,1,Enterprise,27,5373,0,monthly,1,48,496,151037,32,28,44,2024-12-24,5,6.451612903225806,3146.6041666666665,10.333333333333334,7,3.0,104.66666666666669,28.666666666666668,4.0,0.0,2024-10-27,1,356,0,1,65.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count', 'numeric__plan_changed']"
A-9077b0,0.2334528393883316,23.3,Low,76.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-08-25,ads,Basic,2,0,7,1,0,Pro,63,0,1,monthly,1,46,493,146301,31,26,45,2024-11-18,5,6.288032454361055,3180.4565217391305,10.717391304347826,43,3.0,136.33333333333334,40.333333333333336,4.333333333333333,0.0,2024-09-07,1,128,61,1,115.0,1,"['numeric__subscription_count', 'categorical__country_US', 'numeric__plan_changed']"
A-09540c,0.23329326020915472,23.3,Low,76.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,CA,2023-10-30,event,Basic,67,0,6,1,1,Pro,67,3283,0,monthly,1,28,297,94696,16,20,28,2024-12-02,3,5.387205387205387,3382.0,10.607142857142858,29,2.0,89.0,28.0,4.5,0.0,2024-02-24,1,428,0,1,311.0,1,"['categorical__referral_source_event', 'numeric__subscription_count', 'numeric__plan_changed']"
A-cbbe12,0.23191026202030082,23.2,Low,76.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,0,6,1,1,Enterprise,40,7960,0,monthly,1,22,178,49983,10,14,21,2024-12-02,0,5.617977528089887,2271.954545454545,8.090909090909092,29,6.0,74.5,38.0,4.25,0.0,2024-09-18,1,650,0,0,104.0,1,"['categorical__country_DE', 'numeric__average_usage_per_event', 'numeric__subscription_count']"
A-2e3bad,0.22830138446315867,22.8,Low,77.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,CA,2023-08-13,other,Pro,61,0,10,0,0,Basic,61,1159,0,monthly,1,45,435,123738,26,25,43,2024-11-12,6,5.977011494252873,2749.733333333333,9.666666666666666,49,5.0,107.0,31.4,3.5,0.0,2024-09-20,1,506,0,1,102.0,1,"['numeric__plan_changed', 'numeric__ever_upgraded', 'numeric__ever_downgraded']"
A-e888d1,0.2261513666203192,22.6,Low,77.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2023-03-28,other,Pro,14,0,11,1,0,Pro,17,833,0,monthly,1,52,552,158087,36,31,52,2024-12-19,5,6.521739130434782,3040.1346153846152,10.615384615384617,12,5.0,104.0,43.0,4.0,1.0,2024-09-24,1,644,3,0,98.0,1,"['categorical__country_US', 'numeric__unique_features_used', 'numeric__customer_tenure_days']"
A-18793f,0.22595463898416285,22.6,Low,77.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-12-18,organic,Basic,148,0,11,1,0,Basic,148,0,1,monthly,1,48,486,168310,20,30,46,2024-12-12,4,4.11522633744856,3506.458333333333,10.125,19,5.0,101.6,45.2,3.8,0.0,2023-12-09,1,13,0,0,388.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__unique_features_used']"
A-c7e58b,0.22475095575907678,22.5,Low,77.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,IN,2023-06-25,other,Pro,3,0,7,0,0,Pro,16,0,1,monthly,1,34,343,105853,18,22,33,2024-11-19,1,5.247813411078718,3113.323529411765,10.088235294117649,42,5.0,98.4,30.6,3.5,0.0,2024-12-16,1,555,13,0,15.0,1,"['numeric__subscription_count', 'numeric__beta_usage_events', 'categorical__industry_HealthTech']"
A-940b8b,0.22356572043081827,22.4,Low,77.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,DE,2024-03-19,organic,Basic,1,0,8,1,1,Enterprise,7,0,1,annual,1,35,362,121184,32,23,34,2024-10-28,3,8.83977900552486,3462.4,10.342857142857143,64,3.0,89.33333333333333,41.333333333333336,4.0,0.0,2024-10-25,1,287,6,1,67.0,1,"['categorical__country_DE', 'categorical__latest_plan_tier_Enterprise', 'numeric__plan_changed']"
A-6f8ad2,0.22329815663739944,22.3,Low,77.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,IN,2024-07-09,organic,Basic,1,0,17,1,1,Basic,41,779,0,annual,0,88,924,261489,59,38,87,2024-12-31,13,6.3852813852813854,2971.465909090909,10.5,0,4.0,37.25,35.25,4.333333333333333,0.0,2024-11-30,1,175,40,0,31.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'numeric__days_since_last_usage']"
A-ac85cd,0.22214429493787877,22.2,Low,77.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-07-31,partner,Enterprise,53,0,12,1,1,Pro,85,4165,0,annual,1,63,634,176002,29,30,59,2024-11-27,5,4.574132492113565,2793.68253968254,10.063492063492063,34,3.0,76.33333333333333,33.666666666666664,3.5,0.0,2024-08-01,1,153,32,1,152.0,1,"['categorical__country_US', 'numeric__errors_per_100_usage', 'numeric__active_usage_days']"
A-30b4ca,0.21860969616129106,21.9,Low,78.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,IN,2024-05-20,organic,Basic,86,1,8,0,0,Basic,86,1634,0,annual,1,42,402,127433,22,28,41,2024-12-22,10,5.472636815920398,3034.119047619048,9.571428571428571,9,3.0,108.33333333333331,57.66666666666666,4.0,0.0,2024-09-02,1,225,0,0,120.0,1,"['numeric__subscription_count', 'categorical__latest_billing_frequency_annual', 'numeric__ever_upgraded']"
A-c42f1f,0.21809025915144126,21.8,Low,78.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-07-28,other,Pro,8,0,8,1,1,Basic,8,152,0,monthly,1,35,337,98383,20,24,33,2024-10-30,5,5.934718100890208,2810.942857142857,9.628571428571428,62,9.0,81.88888888888889,31.33333333333333,4.0,1.0,2024-09-28,1,156,0,1,94.0,1,"['categorical__country_US', 'numeric__plan_changed', 'numeric__subscription_count']"
A-712533,0.2169614641215831,21.7,Low,78.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2023-07-31,organic,Pro,18,0,12,1,0,Pro,18,882,0,monthly,0,55,571,180056,35,32,55,2024-12-12,4,6.129597197898424,3273.7454545454543,10.38181818181818,19,5.0,97.2,37.4,3.75,0.0,2024-11-26,1,519,0,0,35.0,1,"['numeric__latest_auto_renew', 'numeric__unique_features_used', 'categorical__country_US']"
A-e36807,0.21396137255662354,21.4,Low,78.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,AU,2024-05-17,other,Pro,6,0,10,0,0,Enterprise,9,1791,0,monthly,1,49,446,140849,27,27,48,2024-12-29,4,6.053811659192825,2874.469387755102,9.10204081632653,2,2.0,152.0,41.0,4.5,0.0,2024-09-20,1,228,3,1,102.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__days_since_last_usage', 'numeric__average_usage_per_event']"
A-c222ab,0.21053870341400313,21.1,Low,78.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-05-10,other,Pro,32,1,7,1,0,Pro,32,1568,0,monthly,1,45,435,133441,33,27,45,2024-12-29,6,7.586206896551724,2965.3555555555554,9.666666666666666,2,4.0,94.5,39.0,5.0,0.0,2024-12-26,1,235,0,0,5.0,1,"['numeric__subscription_count', 'categorical__country_US', 'numeric__days_since_last_usage']"
A-c1e51e,0.20971524103140346,21.0,Low,79.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-10-02,organic,Basic,3,0,10,1,1,Basic,41,779,0,annual,1,50,518,152228,36,28,49,2024-12-25,7,6.94980694980695,3044.56,10.36,6,5.0,75.6,40.0,3.2,0.0,2024-10-29,1,90,38,0,63.0,1,"['categorical__country_US', 'numeric__days_since_last_usage', 'categorical__latest_billing_frequency_annual']"
A-92a3af,0.2076221033697633,20.8,Low,79.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,0,11,0,1,Pro,25,1225,0,monthly,1,67,714,218189,55,35,65,2024-12-18,8,7.703081232492997,3256.5522388059703,10.656716417910449,13,4.0,39.0,57.5,4.0,1.0,2024-06-13,1,177,0,1,201.0,1,"['numeric__unique_features_used', 'numeric__active_usage_days', 'numeric__average_first_response_minutes']"
A-e51ec7,0.20495304981953133,20.5,Low,79.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,CA,2023-09-23,partner,Enterprise,2,0,8,1,1,Enterprise,10,1990,0,monthly,1,40,417,126745,18,26,39,2024-12-05,4,4.316546762589928,3168.625,10.425,26,3.0,93.33333333333331,37.0,5.0,0.0,2024-10-05,1,465,8,0,87.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__errors_per_100_usage', 'numeric__subscription_count']"
A-039727,0.20258927602317975,20.3,Low,79.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,AU,2024-11-02,organic,Pro,25,0,15,1,1,Enterprise,25,4975,0,annual,1,74,768,249545,32,33,69,2024-12-22,3,4.166666666666666,3372.2297297297296,10.37837837837838,9,0.0,,,,0.0,,0,59,0,1,,0,"['numeric__has_support_tickets', 'numeric__active_usage_days', 'numeric__unique_features_used']"
A-82d8a6,0.19986107759046576,20.0,Low,80.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,UK,2024-11-28,ads,Basic,5,0,17,1,1,Pro,5,245,0,annual,1,70,661,198538,38,32,69,2024-12-17,9,5.748865355521937,2836.2571428571428,9.442857142857145,14,5.0,112.0,42.2,3.5,0.0,2024-11-29,1,33,0,1,32.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'numeric__plan_changed']"
A-b48f73,0.19935768690415495,19.9,Low,80.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,AU,2024-11-13,event,Pro,80,0,7,0,0,Pro,80,3920,0,annual,0,44,412,118416,23,24,42,2024-11-25,3,5.582524271844661,2691.2727272727275,9.363636363636363,36,3.0,35.333333333333336,28.666666666666668,4.0,0.0,2023-11-06,1,48,0,0,421.0,1,"['categorical__referral_source_event', 'numeric__average_first_response_minutes', 'numeric__subscription_count']"
A-9b9fe9,0.1965033551189946,19.7,Low,80.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,AU,2023-09-28,other,Basic,5,0,12,0,1,Enterprise,50,9950,0,monthly,1,58,597,196701,22,30,56,2024-12-15,3,3.685092127303183,3391.396551724138,10.29310344827586,16,4.0,156.5,33.5,4.0,0.0,2024-12-21,1,460,45,1,10.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'numeric__plan_changed']"
A-00cac8,0.19563682031306998,19.6,Low,80.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,AU,2023-09-15,organic,Enterprise,8,0,9,0,1,Pro,19,931,0,annual,1,58,602,171366,31,30,57,2024-12-24,7,5.149501661129568,2954.586206896552,10.379310344827584,7,2.0,120.5,33.0,,0.0,2023-09-15,1,473,11,1,473.0,0,"['numeric__plan_changed', 'numeric__active_usage_days', 'numeric__days_since_last_usage']"
A-40a557,0.19504949913454897,19.5,Low,80.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,AU,2023-12-03,partner,Pro,16,0,9,1,0,Enterprise,16,3184,0,monthly,1,39,402,114217,17,25,39,2024-12-26,3,4.228855721393035,2928.641025641026,10.307692307692308,5,7.0,94.71428571428572,30.571428571428573,3.6666666666666665,0.0,2024-11-24,1,394,0,1,37.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'numeric__days_since_last_usage']"
A-bece89,0.19362003430708224,19.4,Low,80.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,IN,2023-12-01,event,Pro,26,0,6,1,0,Pro,38,1862,0,annual,1,19,176,48112,13,16,18,2024-12-28,2,7.386363636363637,2532.2105263157896,9.263157894736842,3,4.0,103.75,32.5,4.0,1.0,2024-05-28,1,396,12,0,217.0,1,"['categorical__referral_source_event', 'numeric__subscription_count', 'numeric__days_since_last_usage']"
A-e7beab,0.19357408370230272,19.4,Low,80.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,DE,2023-10-20,organic,Enterprise,5,0,7,0,0,Pro,5,245,0,monthly,1,36,373,131074,17,22,35,2024-10-13,2,4.557640750670242,3640.944444444444,10.36111111111111,79,6.0,124.66666666666669,36.66666666666666,4.0,0.0,2024-09-22,1,438,0,1,100.0,1,"['categorical__country_DE', 'numeric__subscription_count', 'numeric__errors_per_100_usage']"
A-9bfc9f,0.19233349969382804,19.2,Low,80.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,CA,2023-09-14,ads,Pro,53,0,9,1,1,Pro,60,2940,0,monthly,1,37,376,109862,18,23,37,2024-12-08,4,4.787234042553192,2969.243243243244,10.16216216216216,23,6.0,84.33333333333333,35.333333333333336,3.333333333333333,1.0,2024-09-23,1,474,7,0,99.0,1,"['categorical__industry_DevTools', 'numeric__errors_per_100_usage', 'numeric__subscription_count']"
A-e43bf7,0.19226188028651128,19.2,Low,80.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,AU,2023-03-24,other,Pro,44,0,7,1,0,Enterprise,44,8756,0,annual,1,40,371,103455,35,26,40,2024-12-08,2,9.433962264150944,2586.375,9.275,23,5.0,80.0,27.4,4.0,1.0,2024-12-25,1,648,0,1,6.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count', 'numeric__average_usage_per_event']"
A-378b99,0.189723667396307,19.0,Low,81.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,UK,2024-09-01,ads,Pro,8,0,12,1,1,Pro,16,784,0,annual,1,58,565,187525,38,33,55,2024-12-31,5,6.725663716814159,3233.189655172414,9.741379310344827,0,6.0,78.83333333333333,28.5,4.5,0.0,2024-08-19,1,121,8,0,134.0,1,"['numeric__unique_features_used', 'numeric__days_since_last_usage', 'numeric__active_usage_days']"
A-e5d6ab,0.1889573031693014,18.9,Low,81.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2023-04-15,partner,Pro,3,0,10,0,0,Pro,32,1568,0,annual,1,41,382,111506,23,29,39,2024-12-02,5,6.020942408376963,2719.6585365853657,9.317073170731708,29,3.0,57.0,42.66666666666666,,0.0,2024-09-17,1,626,29,0,105.0,0,"['categorical__country_US', 'numeric__average_usage_per_event', 'numeric__customer_tenure_days']"
A-fd9422,0.18751676483445728,18.8,Low,81.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-04-04,organic,Pro,58,0,9,1,1,Pro,58,2842,0,annual,1,44,456,143313,21,27,43,2024-12-30,5,4.605263157894736,3257.1136363636365,10.363636363636363,1,6.0,116.83333333333331,44.333333333333336,3.5,1.0,2024-12-22,1,271,0,0,9.0,1,"['numeric__days_since_last_usage', 'categorical__country_US', 'numeric__errors_per_100_usage']"
A-e1462e,0.18418130104874103,18.4,Low,81.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,UK,2023-03-12,partner,Basic,15,0,7,1,1,Basic,15,285,0,annual,0,35,347,98097,22,26,35,2024-11-10,4,6.340057636887608,2802.7714285714287,9.914285714285716,51,2.0,118.5,39.5,3.5,0.0,2024-08-02,1,660,0,0,151.0,1,"['numeric__subscription_count', 'numeric__latest_auto_renew', 'numeric__customer_tenure_days']"
A-241e75,0.1834534333330384,18.3,Low,81.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-07-03,partner,Enterprise,3,0,5,0,1,Basic,5,95,0,monthly,1,28,266,100257,20,17,27,2024-12-13,2,7.518796992481203,3580.6071428571427,9.5,18,4.0,101.0,31.5,4.5,0.0,2024-09-02,1,181,2,1,120.0,1,"['numeric__subscription_count', 'categorical__country_US', 'numeric__plan_changed']"
A-39ddf4,0.18264154777538044,18.3,Low,81.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-12-05,partner,Enterprise,40,0,9,0,0,Enterprise,40,7960,0,monthly,1,46,455,139654,36,27,46,2024-12-15,6,7.912087912087911,3035.9565217391305,9.891304347826088,16,5.0,76.2,23.0,4.25,0.0,2024-10-14,1,26,0,0,78.0,1,"['categorical__latest_plan_tier_Enterprise', 'categorical__country_US', 'numeric__ever_upgraded']"
A-d40bf7,0.18115243015687527,18.1,Low,81.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,IN,2024-11-08,organic,Basic,59,0,10,1,0,Basic,59,1121,0,monthly,1,55,562,150186,22,29,54,2024-11-21,5,3.9145907473309607,2730.6545454545453,10.21818181818182,40,2.0,125.5,20.5,5.0,0.0,2024-11-03,1,53,0,0,58.0,1,"['numeric__errors_per_100_usage', 'numeric__active_usage_days', 'categorical__initial_plan_tier_Basic']"
A-5a92e7,0.17797506440071262,17.8,Low,82.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-06-11,ads,Pro,4,0,19,0,0,Pro,9,0,1,monthly,1,85,885,276337,76,37,83,2024-12-24,8,8.587570621468926,3251.0235294117647,10.411764705882351,7,7.0,86.14285714285714,45.0,4.4,0.0,2024-10-10,1,203,5,0,82.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'categorical__country_US']"
A-54ecc2,0.17274509689947218,17.3,Low,82.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2023-06-11,partner,Enterprise,4,0,11,0,1,Enterprise,28,5572,0,monthly,1,56,607,183498,39,28,54,2024-12-09,6,6.425041186161449,3276.75,10.839285714285714,22,5.0,72.0,37.4,5.0,0.0,2024-10-29,1,569,24,0,63.0,1,"['categorical__latest_plan_tier_Enterprise', 'categorical__country_US', 'numeric__customer_tenure_days']"
A-6da850,0.1704963921079826,17.0,Low,83.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,IN,2023-10-07,organic,Pro,5,0,16,1,1,Basic,6,114,0,annual,1,70,714,186370,54,30,67,2024-12-27,8,7.563025210084033,2662.428571428572,10.2,4,5.0,76.4,49.0,4.0,0.0,2024-12-21,1,451,1,1,10.0,1,"['numeric__active_usage_days', 'numeric__days_since_last_usage', 'numeric__plan_changed']"
A-b7ef83,0.16726325480127768,16.7,Low,83.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,UK,2024-05-29,partner,Pro,1,0,15,1,0,Pro,12,588,0,monthly,0,72,738,216777,39,34,67,2024-12-25,8,5.284552845528456,3010.7916666666665,10.25,6,2.0,79.0,47.5,4.0,0.0,2024-10-03,1,216,11,0,89.0,1,"['numeric__unique_features_used', 'numeric__active_usage_days', 'numeric__latest_auto_renew']"
A-17939a,0.16679748924473925,16.7,Low,83.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-12-26,organic,Basic,1,0,11,0,0,Basic,14,266,0,annual,1,47,440,121725,43,25,46,2024-12-04,5,9.772727272727272,2589.8936170212764,9.361702127659576,27,7.0,83.42857142857143,38.0,4.5,0.0,2024-08-14,1,5,13,0,139.0,1,"['categorical__country_US', 'numeric__average_usage_per_event', 'categorical__industry_HealthTech']"
